,id,dept,level,workload,employment_years,last_year_promo,last_year_violations,supervisor_evaluation,salary,job_satisfaction_rate
1413,463527,hr,senior,medium,9,no,no,3,46800,0.38
1414,302482,hr,junior,medium,3,no,no,3,28800,0.58
1415,583598,marketing,junior,low,1,no,no,4,16800,0.92
1416,591428,sales,middle,medium,1,no,yes,3,42000,0.14
1417,744514,technology,junior,medium,3,no,yes,2,33600,0.38
1418,619541,sales,junior,medium,1,no,no,4,27600,0.71
1419,181923,sales,middle,medium,5,no,no,5,38400,0.77
1420,893386,technology,junior,medium,1,no,no,4,26400,0.55
1421,312279,technology,junior,low,1,no,yes,3,14400,0.08
1422,605629,hr,junior,medium,2,no,no,2,22800,0.41
1423,881883,marketing,junior,medium,1,no,yes,2,26400,0.09
1424,754215,sales,junior,low,3,no,no,3,12000,0.27
1425,888391,purchasing,junior,medium,2,no,no,4,22800,0.72
1426,280765,technology,junior,low,3,no,no,4,15600,0.63
1427,622458,purchasing,middle,medium,5,yes,no,4,34800,0.8
1428,422197,purchasing,middle,high,7,no,no,4,58800,0.83
1429,143945,marketing,junior,low,2,no,no,3,16800,0.48
1430,200135,marketing,junior,medium,2,no,no,5,28800,0.77
1431,280884,sales,junior,low,3,no,no,3,12000,0.27
1432,201944,sales,middle,medium,6,no,no,5,44400,0.89
1433,650760,sales,senior,low,10,no,no,4,39600,0.77
1434,989528,purchasing,middle,medium,7,no,no,5,45600,0.86
1435,161562,technology,middle,medium,3,no,yes,3,45600,0.16
1436,116933,technology,middle,low,6,no,no,3,27600,0.36
1437,479323,sales,middle,high,8,no,no,3,55200,0.51
1438,248204,sales,junior,low,3,no,no,4,15600,0.89
1439,862061,sales,junior,low,4,no,no,4,12000,0.61
1440,155131,marketing,junior,medium,2,no,no,4,27600,0.77
1441,726291,purchasing,junior,low,3,no,no,3,19200,0.53
1442,895316,hr,junior,low,1,no,yes,3,15600,0.07
1443,279236,sales,middle,medium,6,no,no,1,32400,0.37
1444,594670,sales,junior,medium,5,no,no,3,21600,0.34
1445,803088,sales,middle,medium,9,no,no,4,38400,0.78
1446,655219,sales,junior,medium,1,no,no,4,24000,0.72
1447,410882,technology,middle,low,8,no,no,3,33600,0.48
1448,115761,marketing,middle,high,8,no,no,3,61200,0.44
1449,927855,hr,junior,low,2,no,no,5,20400,0.76
1450,466468,sales,junior,medium,5,no,yes,3,20400,0.16
1451,162818,marketing,middle,high,5,no,no,3,57600,0.53
1452,419629,marketing,senior,medium,4,no,no,4,55200,0.71
1453,895426,marketing,junior,high,1,no,yes,1,33600,0.09
1454,606625,purchasing,middle,low,3,no,no,5,19200,0.46
1455,266812,sales,middle,low,2,no,no,3,18000,0.2
1456,179930,sales,middle,medium,7,no,no,3,42000,0.43
1457,117180,hr,middle,low,6,no,no,5,25200,0.77
1458,353566,sales,junior,medium,1,no,no,5,21600,0.51
1459,732770,sales,middle,medium,4,no,no,1,40800,0.32
1460,194840,marketing,junior,medium,1,no,no,4,27600,0.69
1461,536741,marketing,junior,medium,3,no,no,2,30000,0.54
1462,287225,sales,junior,medium,1,no,no,5,21600,0.47
1463,181409,sales,middle,high,2,no,no,4,48000,0.54
1464,565757,sales,middle,low,7,no,yes,4,28800,0.68
1465,233144,hr,junior,medium,1,no,no,3,25200,0.21
1466,121773,sales,junior,low,3,no,no,2,12000,0.32
1467,842834,sales,junior,medium,2,no,no,2,24000,0.56
1468,651473,hr,middle,low,7,no,yes,3,30000,0.58
1469,416327,sales,,low,1,no,no,5,18000,0.73
1470,356938,sales,middle,high,8,no,no,4,57600,0.84
1471,858160,purchasing,middle,high,7,no,no,2,48000,0.35
1472,527512,sales,junior,high,1,no,no,5,31200,0.7
1473,148914,sales,middle,medium,9,no,no,5,39600,0.76
1474,105921,purchasing,junior,medium,1,no,no,4,28800,0.69
1475,372969,technology,junior,medium,2,no,yes,4,31200,0.66
1476,946447,sales,middle,medium,6,no,no,4,38400,0.81
1477,695817,technology,middle,low,3,no,no,5,28800,0.65
1478,380863,technology,middle,low,3,no,no,4,22800,0.51
1479,149779,purchasing,junior,low,2,no,no,5,16800,0.81
1480,153929,purchasing,middle,low,4,no,no,3,18000,0.15
1481,724068,technology,junior,medium,1,no,no,3,31200,0.26
1482,347403,sales,junior,medium,3,no,yes,5,25200,0.69
1483,807067,purchasing,middle,high,6,yes,no,4,49200,0.84
1484,838320,technology,senior,medium,9,no,no,4,64800,0.87
1485,314818,sales,junior,low,4,no,yes,3,12000,0.19
1486,836094,technology,middle,low,7,no,no,2,21600,0.33
1487,211963,purchasing,middle,low,7,no,no,4,19200,0.7
1488,777569,marketing,junior,low,1,no,no,5,20400,0.88
1489,771330,sales,middle,low,3,no,no,4,28800,0.64
1490,678244,sales,junior,medium,1,no,no,5,25200,0.6
1491,796799,marketing,senior,high,4,no,no,3,79200,0.25
1492,635071,marketing,middle,low,5,no,yes,3,25200,0.16
1493,730380,purchasing,middle,medium,3,no,no,3,32400,0.3
1494,111053,purchasing,junior,medium,1,no,no,4,28800,0.72
1495,418314,hr,junior,medium,1,no,no,4,30000,0.66
1496,351977,sales,middle,medium,4,no,yes,4,38400,0.53
1497,899356,marketing,junior,low,2,no,no,3,20400,0.49
1498,295188,hr,junior,medium,1,no,no,3,22800,0.21
1499,347866,technology,senior,medium,9,no,no,1,68400,0.45
1500,746656,sales,middle,medium,3,no,no,3,40800,0.35
1501,235398,sales,junior,medium,1,no,no,3,27600,0.32
1502,545086,sales,middle,low,6,no,no,2,22800,0.28
1503,723496,marketing,junior,medium,4,no,no,3,31200,0.52
1504,186124,technology,junior,medium,2,no,no,2,30000,0.37
1505,844806,technology,middle,high,5,no,no,2,66000,0.49
1506,199841,marketing,middle,medium,5,no,no,3,40800,0.48
1507,148631,marketing,middle,low,8,no,no,3,20400,0.41
1508,101890,marketing,senior,medium,10,no,no,5,64800,0.76
1509,101074,sales,junior,medium,2,no,no,2,20400,0.36
1510,545779,technology,middle,low,1,no,no,5,34800,0.66
1511,125162,technology,middle,high,2,no,no,3,67200,0.47
1512,286687,marketing,junior,low,1,no,no,3,16800,0.54
1513,367075,sales,senior,low,10,no,no,3,38400,0.54
1514,750229,sales,junior,low,1,no,no,3,12000,0.17
1515,434157,purchasing,middle,high,5,yes,yes,2,46800,0.31
1516,702209,technology,senior,medium,6,no,no,2,52800,0.14
1517,751068,sales,junior,medium,2,no,no,4,21600,0.65
1518,311087,sales,middle,medium,6,no,no,3,40800,0.44
1519,442778,sales,middle,medium,5,no,no,3,38400,0.5
1520,120658,sales,junior,low,1,no,no,3,14400,0.19
1521,682133,sales,senior,medium,8,no,no,1,49200,0.25
1522,304134,marketing,junior,high,1,no,no,4,34800,0.44
1523,882416,sales,junior,medium,2,no,yes,3,24000,0.38
1524,618927,technology,middle,low,5,no,no,4,22800,0.64
1525,154102,technology,middle,medium,6,no,no,4,51600,0.86
1526,694746,,junior,medium,5,no,no,4,21600,0.62
1527,249454,sales,junior,low,2,no,no,4,12000,0.62
1528,587043,sales,junior,low,2,no,no,4,18000,0.83
1529,670248,purchasing,middle,high,6,no,no,2,48000,0.34
1530,600537,sales,middle,medium,3,no,no,3,43200,0.34
1531,314642,marketing,middle,high,1,no,no,2,55200,0.14
1532,276591,sales,senior,high,3,no,no,4,66000,0.43
1533,601913,technology,middle,medium,3,no,no,4,51600,0.72
1534,265816,sales,middle,medium,5,no,no,2,37200,0.35
1535,554005,technology,middle,medium,2,no,no,5,40800,0.52
1536,940871,purchasing,middle,medium,5,no,yes,2,43200,0.41
1537,832585,hr,middle,medium,4,no,no,4,40800,0.61
1538,295597,technology,middle,low,7,no,no,4,34800,0.86
1539,903569,marketing,junior,medium,2,no,no,3,31200,0.58
1540,311778,marketing,junior,low,2,no,yes,3,16800,0.4
1541,410509,technology,junior,low,1,no,no,4,19200,0.7
1542,110710,marketing,senior,medium,10,no,no,4,61200,0.84
1543,775511,sales,senior,high,5,no,yes,3,75600,0.17
1544,480708,purchasing,middle,low,7,no,no,4,30000,0.77
1545,221454,technology,middle,medium,10,no,no,1,44400,0.41
1546,672528,sales,senior,medium,5,yes,no,4,45600,0.68
1547,306265,sales,middle,medium,6,no,no,2,37200,0.34
1548,229444,purchasing,junior,low,1,no,yes,3,12000,0.06
1549,130244,technology,junior,medium,2,no,no,4,36000,0.87
1550,708583,purchasing,middle,medium,5,no,yes,3,38400,0.47
1551,901101,sales,middle,high,3,no,yes,3,46800,0.05
1552,714820,sales,middle,low,5,no,yes,3,28800,0.35
1553,446469,sales,middle,high,2,no,yes,3,55200,0.24
1554,610821,technology,middle,low,1,no,no,3,33600,0.29
1555,345691,sales,middle,medium,7,no,no,5,39600,0.92
1556,314463,sales,junior,medium,3,no,no,4,21600,0.6
1557,600754,sales,middle,medium,3,yes,no,4,38400,0.82
1558,372064,purchasing,middle,high,2,no,no,4,58800,0.67
1559,545081,sales,junior,medium,2,no,yes,3,25200,0.29
1560,349180,sales,junior,low,2,no,no,5,18000,0.77
1561,492268,purchasing,junior,medium,3,no,no,4,21600,0.68
1562,258025,technology,middle,low,7,no,no,3,32400,0.56
1563,811065,technology,middle,medium,1,no,yes,1,44400,0.06
1564,106077,sales,junior,high,1,no,no,3,36000,0.63
1565,791875,purchasing,junior,medium,4,no,no,3,25200,0.47
1566,903197,sales,junior,medium,1,no,no,3,24000,0.38
1567,210737,hr,middle,high,8,no,no,2,60000,0.47
1568,296435,sales,middle,high,7,no,no,2,51600,0.34
1569,547446,sales,middle,low,7,no,no,3,18000,0.32
1570,697744,sales,middle,medium,4,no,no,1,32400,0.2
1571,247019,sales,middle,medium,7,no,no,5,38400,0.83
1572,783686,hr,junior,medium,1,no,no,3,22800,0.15
1573,818273,marketing,junior,low,1,no,no,4,16800,0.8
1574,384228,technology,middle,medium,5,yes,yes,2,44400,0.41
1575,257380,marketing,junior,low,1,no,no,4,20400,0.77
1576,310707,sales,middle,medium,3,no,no,4,33600,0.56
1577,141682,sales,middle,medium,4,no,yes,4,38400,0.45
1578,187423,hr,senior,medium,3,no,no,2,52800,0.34
1579,782225,marketing,junior,low,1,no,no,4,21600,0.9
1580,656275,marketing,middle,medium,8,no,no,2,40800,0.5
1581,737511,hr,junior,medium,1,no,no,3,28800,0.41
1582,857994,marketing,junior,low,1,no,no,4,13200,0.67
1583,720586,technology,junior,low,3,no,no,5,15600,0.61
1584,425265,technology,junior,low,1,no,yes,3,18000,0.07
1585,233701,technology,junior,medium,1,no,no,4,27600,0.57
1586,711511,sales,junior,medium,4,no,no,4,21600,0.74
1587,194206,hr,junior,medium,1,no,no,4,31200,0.66
1588,435742,technology,junior,medium,1,no,no,4,34800,0.59
1589,973585,sales,junior,low,1,no,no,3,14400,0.17
1590,916657,sales,junior,medium,1,no,no,4,27600,0.71
1591,598754,purchasing,senior,high,4,no,yes,2,76800,0.13
1592,736344,purchasing,middle,medium,9,no,no,4,45600,0.89
1593,494618,sales,junior,medium,2,no,no,4,25200,0.8
1594,866279,sales,middle,medium,5,no,no,4,38400,0.89
1595,311471,marketing,junior,medium,1,no,no,3,30000,0.28
1596,929486,marketing,middle,medium,6,no,yes,3,36000,0.14
1597,743114,sales,junior,medium,2,no,no,5,27600,0.76
1598,351700,sales,middle,medium,7,no,no,2,37200,0.37
1599,972766,marketing,middle,medium,5,no,no,3,45600,0.42
1600,916343,marketing,junior,medium,1,no,no,3,31200,0.31
1601,894317,marketing,junior,high,2,no,no,4,38400,0.79
1602,645307,sales,middle,low,8,no,yes,4,19200,0.48
1603,426614,technology,middle,medium,2,no,no,5,46800,0.66
1604,746827,technology,junior,low,3,no,no,3,22800,0.43
1605,422875,marketing,middle,high,7,no,no,4,62400,0.87
1606,825813,technology,junior,medium,1,no,no,4,31200,0.65
1607,853210,marketing,junior,medium,1,no,no,4,31200,0.64
1608,153569,sales,middle,high,5,no,no,3,51600,0.35
1609,251854,sales,middle,medium,5,no,no,5,44400,0.8
1610,886030,hr,middle,medium,5,no,yes,1,38400,0.19
1611,374863,technology,junior,medium,2,no,no,4,31200,0.87
1612,920671,sales,junior,medium,2,no,no,4,21600,0.74
1613,482718,sales,junior,medium,2,no,no,4,27600,0.76
1614,242902,technology,middle,medium,4,no,no,3,39600,0.19
1615,811347,sales,junior,low,1,no,yes,1,14400,0.07
1616,810500,purchasing,junior,medium,2,no,no,3,21600,0.39
1617,348109,purchasing,middle,medium,2,no,no,2,33600,0.22
1618,474849,technology,junior,medium,1,no,no,4,34800,0.67
1619,632024,marketing,junior,low,2,no,no,2,13200,0.38
1620,734012,purchasing,junior,medium,2,no,no,2,27600,0.53
1621,591539,sales,junior,high,1,no,yes,2,32400,0.14
1622,633190,sales,junior,medium,1,no,no,3,20400,0.19
1623,297943,purchasing,junior,medium,1,no,no,3,21600,0.17
1624,862335,marketing,middle,high,5,no,no,4,51600,0.62
1625,668937,sales,junior,low,2,no,yes,3,15600,0.38
1626,581372,technology,junior,medium,2,no,no,3,31200,0.54
1627,117482,technology,middle,high,1,no,no,2,60000,0.21
1628,167209,purchasing,junior,low,1,no,no,1,18000,0.31
1629,158371,sales,junior,medium,2,no,no,3,27600,0.49
1630,814624,,junior,medium,3,no,no,4,24000,0.88
1631,512960,sales,middle,medium,7,no,no,3,37200,0.27
1632,940360,sales,middle,high,2,yes,no,4,48000,0.65
1633,475114,,junior,high,4,no,no,4,31200,0.63
1634,281466,marketing,junior,low,2,no,no,3,16800,0.58
1635,823397,sales,junior,medium,1,no,no,4,27600,0.6
1636,431061,sales,senior,medium,4,no,no,5,51600,0.73
1637,632221,technology,middle,high,6,no,no,2,55200,0.35
1638,918847,marketing,junior,medium,1,no,no,5,31200,0.69
1639,491425,technology,junior,medium,2,no,no,5,26400,0.64
1640,440230,sales,middle,medium,2,yes,no,4,43200,0.83
1641,695033,hr,senior,high,8,no,no,4,68400,0.67
1642,365693,hr,middle,medium,8,no,no,3,34800,0.52
1643,643387,purchasing,junior,low,2,no,no,5,12000,0.65
1644,267499,sales,middle,medium,1,no,no,4,43200,0.72
1645,712099,technology,junior,medium,1,no,no,5,27600,0.51
1646,973270,sales,junior,medium,1,no,no,3,20400,0.11
1647,346345,hr,middle,low,1,no,no,4,25200,0.61
1648,585849,marketing,middle,high,8,no,no,4,62400,0.82
1649,785242,hr,junior,low,3,no,no,4,13200,0.67
1650,827103,hr,junior,medium,4,no,no,5,27600,0.93
1651,734661,hr,middle,high,2,no,no,4,56400,0.65
1652,642042,hr,middle,low,2,no,yes,4,25200,0.5
1653,889862,sales,middle,medium,5,no,no,3,38400,0.45
1654,716823,technology,junior,low,2,no,yes,3,14400,0.17
1655,611498,sales,senior,high,8,no,no,4,78000,0.86
1656,370807,sales,junior,low,3,no,yes,3,15600,0.39
1657,903748,technology,junior,low,2,no,no,4,22800,0.77
1658,599764,sales,middle,medium,1,yes,yes,4,38400,0.68
1659,479525,technology,junior,medium,4,no,no,3,33600,0.43
1660,542927,sales,middle,low,8,no,no,4,24000,0.84
1661,307951,purchasing,middle,medium,7,no,no,4,38400,0.93
1662,364981,sales,middle,medium,5,no,no,4,33600,0.63
1663,372490,sales,senior,high,6,no,no,5,72000,0.6
1664,249906,sales,junior,medium,1,no,no,3,21600,0.22
1665,278744,sales,junior,medium,1,no,no,3,24000,0.38
1666,701289,sales,junior,medium,4,no,yes,3,27600,0.41
1667,857386,sales,junior,medium,4,no,no,5,27600,0.78
1668,504117,hr,junior,medium,1,no,yes,4,30000,0.45
1669,372365,sales,middle,low,5,no,yes,4,28800,0.68
1670,942780,hr,junior,medium,3,no,no,4,26400,0.75
1671,545243,technology,middle,medium,6,no,no,3,51600,0.49
1672,521662,sales,junior,low,2,no,no,3,18000,0.49
1673,272568,sales,junior,medium,2,no,no,4,21600,0.68
1674,583029,sales,junior,medium,1,no,no,5,25200,0.72
1675,370108,sales,junior,low,2,no,no,3,18000,0.46
1676,401475,sales,middle,low,9,no,no,4,28800,0.89
1677,406729,sales,junior,medium,2,no,no,2,24000,0.43
1678,159110,purchasing,junior,low,1,no,no,4,13200,0.5
1679,325648,purchasing,middle,medium,4,no,no,4,34800,0.51
1680,350669,purchasing,junior,low,1,no,no,4,15600,0.69
1681,454738,sales,junior,medium,1,no,yes,3,20400,0.05
1682,499991,sales,middle,medium,6,no,no,5,43200,0.88
1683,688867,purchasing,junior,medium,3,no,no,4,22800,0.67
1684,266513,technology,senior,low,7,no,no,5,39600,0.89
1685,285933,sales,junior,medium,2,no,no,3,20400,0.32
1686,411798,sales,junior,medium,1,no,no,4,21600,0.55
1687,400654,marketing,junior,medium,1,no,no,1,22800,0.2
1688,712490,marketing,middle,low,4,no,no,5,26400,0.71
1689,438622,hr,middle,medium,7,no,no,3,45600,0.7
1690,688895,sales,middle,low,3,no,no,4,19200,0.54
1691,630260,technology,middle,medium,5,no,no,3,39600,0.35
1692,172744,sales,middle,low,6,no,no,5,24000,0.79
1693,223389,technology,middle,medium,9,no,no,4,45600,0.77
1694,961834,sales,middle,low,3,no,no,4,24000,0.64
1695,494240,sales,junior,medium,1,no,no,3,25200,0.37
1696,890290,technology,middle,high,9,no,no,2,61200,0.4
1697,217316,sales,junior,low,1,no,no,5,12000,0.47
1698,503347,hr,middle,high,7,no,no,4,51600,0.64
1699,280640,marketing,junior,medium,1,no,no,4,24000,0.54
1700,919273,purchasing,middle,medium,5,no,no,3,33600,0.53
1701,749073,sales,junior,high,2,no,no,3,37200,0.63
1702,833565,technology,middle,low,5,no,no,4,22800,0.67
1703,927443,technology,junior,medium,4,no,no,4,34800,0.82
1704,333455,technology,junior,low,3,no,no,3,19200,0.48
1705,346117,technology,junior,medium,1,no,no,4,31200,0.65
1706,858008,sales,middle,low,6,yes,no,4,24000,1.0
1707,845393,sales,middle,high,3,no,yes,4,52800,0.51
1708,200371,hr,middle,medium,7,no,no,3,34800,0.57
1709,811953,purchasing,junior,low,2,no,no,3,19200,0.52
1710,922750,sales,middle,high,3,no,no,4,49200,0.53
1711,496893,technology,junior,medium,1,no,yes,3,33600,0.2
1712,529798,technology,junior,medium,4,no,yes,3,30000,0.15
1713,849750,sales,middle,low,7,no,no,4,28800,0.86
1714,436651,technology,middle,high,7,no,no,4,68400,0.78
1715,629763,marketing,junior,low,2,no,no,4,13200,0.67
1716,148006,sales,middle,high,2,no,no,4,57600,0.6
1717,241929,sales,junior,medium,4,no,no,4,21600,0.63
1718,712878,purchasing,senior,high,9,no,yes,4,80400,0.66
1719,104297,technology,middle,medium,1,no,no,3,44400,0.2
1720,604582,technology,junior,medium,2,no,no,3,26400,0.4
1721,990436,technology,junior,medium,1,no,no,3,26400,0.15
1722,650784,sales,middle,medium,4,no,no,4,44400,0.59
1723,234678,sales,junior,low,3,no,yes,4,12000,0.58
1724,223481,sales,middle,low,7,no,yes,1,22800,0.22
1725,462790,purchasing,middle,low,9,no,no,5,25200,0.82
1726,915036,purchasing,senior,high,9,no,no,3,63600,0.31
1727,202047,marketing,junior,low,3,no,no,4,16800,0.89
1728,606375,technology,junior,medium,3,no,no,4,27600,0.69
1729,964098,marketing,middle,low,7,no,no,5,20400,0.64
1730,775275,purchasing,junior,low,1,no,no,5,19200,0.67
1731,130341,technology,senior,medium,8,no,no,3,54000,0.31
1732,852487,hr,middle,low,6,no,no,3,30000,0.65
1733,666509,sales,junior,high,1,no,no,2,33600,0.46
1734,122287,sales,middle,high,7,no,no,3,57600,0.46
1735,814084,marketing,junior,low,2,no,no,5,21600,0.79
1736,736814,technology,junior,medium,1,no,yes,3,33600,0.17
1737,151718,sales,middle,low,5,no,no,3,22800,0.35
1738,247438,purchasing,junior,medium,2,no,no,3,21600,0.3
1739,777604,hr,junior,low,1,no,no,4,16800,0.7
1740,515275,technology,junior,high,4,no,no,5,39600,0.73
1741,676622,sales,junior,medium,1,no,no,2,24000,0.33
1742,578703,marketing,middle,medium,5,no,no,5,46800,0.78
1743,318735,sales,junior,low,5,no,no,4,15600,0.85
1744,120110,marketing,junior,medium,1,no,no,5,31200,0.63
1745,135043,sales,,medium,1,no,no,3,26400,0.3
1746,170919,purchasing,senior,medium,7,no,no,4,46800,0.72
1747,450903,hr,junior,medium,1,no,yes,1,25200,0.08
1748,397333,purchasing,junior,medium,5,no,no,2,25200,0.57
1749,160259,sales,junior,medium,1,no,no,5,25200,0.73
1750,970958,sales,middle,medium,3,no,no,4,43200,0.67
1751,459229,purchasing,middle,low,5,no,no,5,19200,0.74
1752,989522,purchasing,junior,medium,1,no,no,3,25200,0.38
1753,189393,sales,middle,low,6,no,yes,3,18000,0.13
1754,374638,technology,middle,medium,4,yes,no,3,50400,0.45
1755,162034,marketing,junior,low,1,no,yes,3,20400,0.37
1756,211726,purchasing,junior,medium,5,no,no,3,21600,0.32
1757,221861,hr,junior,low,3,no,no,4,13200,0.64
1758,391550,sales,middle,medium,3,no,no,5,34800,0.45
1759,303068,purchasing,junior,medium,2,no,no,1,21600,0.31
1760,885537,sales,middle,medium,2,no,no,4,44400,0.64
1761,464606,sales,junior,low,3,no,no,5,15600,0.91
1762,153070,purchasing,middle,low,10,no,no,2,22800,0.39
1763,264048,technology,middle,low,4,no,no,3,21600,0.17
1764,738177,sales,middle,high,3,no,no,5,58800,0.63
1765,809138,sales,junior,medium,1,no,no,4,25200,0.6
1766,651242,hr,junior,medium,2,no,no,3,26400,0.47
1767,708953,sales,middle,low,6,no,no,2,22800,0.29
1768,769545,sales,middle,medium,9,no,no,5,38400,0.81
1769,139159,sales,middle,high,9,no,no,4,52800,0.86
1770,209572,sales,junior,medium,3,no,no,5,25200,0.79
1771,667466,hr,junior,medium,1,no,no,3,28800,0.41
1772,326020,marketing,junior,low,4,no,no,5,13200,0.71
1773,829730,purchasing,middle,low,8,no,no,1,27600,0.5
1774,651867,marketing,junior,low,2,no,no,1,16800,0.48
1775,926515,hr,middle,medium,5,no,yes,1,33600,0.18
1776,531502,sales,junior,high,1,no,no,3,37200,0.68
1777,343138,purchasing,junior,medium,1,no,no,1,27600,0.38
1778,437094,sales,middle,high,7,no,no,1,55200,0.54
1779,532681,marketing,middle,medium,8,no,no,5,48000,0.76
1780,602368,purchasing,junior,medium,2,no,no,4,28800,0.75
1781,438240,sales,middle,low,10,no,no,4,28800,0.77
1782,528954,sales,junior,high,4,no,no,4,34800,0.77
1783,825584,marketing,junior,low,4,no,no,5,13200,0.71
1784,624293,sales,senior,medium,8,no,no,3,57600,0.58
1785,513570,marketing,junior,low,2,no,no,2,20400,0.56
