,id,dept,level,workload,employment_years,last_year_promo,last_year_violations,supervisor_evaluation,salary,quit
1486,115528,marketing,junior,medium,1,no,no,3,24000,yes
1487,945599,hr,senior,low,9,no,no,3,26400,no
1488,359868,sales,middle,high,5,no,no,4,52800,no
1489,645418,marketing,junior,low,2,no,no,3,19200,yes
1490,566737,technology,middle,low,5,no,no,2,32400,no
1491,184364,technology,middle,medium,6,yes,no,4,39600,no
1492,837352,hr,middle,medium,2,no,yes,3,39600,no
1493,775470,technology,junior,low,3,no,no,3,14400,yes
1494,808912,marketing,senior,high,4,no,no,5,79200,no
1495,378724,sales,middle,medium,5,no,no,5,33600,no
1496,680176,technology,junior,medium,3,no,no,3,26400,yes
1497,203202,technology,middle,high,6,yes,no,3,66000,no
1498,417094,marketing,junior,low,3,no,no,4,20400,no
1499,988237,purchasing,middle,high,9,no,no,3,48000,no
1500,165078,sales,junior,medium,1,no,no,4,27600,no
1501,372808,marketing,middle,medium,5,no,no,4,46800,no
1502,983097,sales,junior,medium,1,no,no,5,21600,no
1503,321175,marketing,middle,medium,4,no,no,3,46800,yes
1504,850683,sales,junior,medium,1,no,no,5,24000,no
1505,218561,sales,junior,medium,1,no,no,3,24000,yes
1506,124909,technology,middle,medium,5,no,no,3,45600,no
1507,395755,technology,junior,low,1,no,no,4,19200,yes
1508,558487,purchasing,junior,low,2,no,no,4,12000,yes
1509,531380,hr,junior,high,1,no,no,3,38400,yes
1510,245165,purchasing,middle,high,5,no,no,5,54000,no
1511,408508,technology,middle,high,4,no,no,4,68400,no
1512,325712,sales,junior,low,1,no,no,3,18000,yes
1513,672343,sales,junior,medium,1,no,yes,3,26400,yes
1514,499342,sales,junior,medium,4,no,no,3,21600,yes
1515,750408,sales,junior,low,1,no,no,3,15600,yes
1516,156603,technology,middle,low,6,no,no,4,28800,no
1517,945520,sales,junior,low,1,no,yes,3,14400,yes
1518,325729,sales,middle,low,4,no,no,4,19200,no
1519,949063,sales,middle,high,6,no,no,5,60000,no
1520,625660,technology,middle,medium,8,no,no,4,39600,no
1521,600217,hr,middle,medium,7,no,no,3,43200,no
1522,905586,technology,junior,medium,3,no,no,4,34800,no
1523,377799,marketing,junior,medium,2,no,no,5,28800,no
1524,361744,purchasing,senior,high,2,no,no,4,72000,no
1525,459059,hr,middle,low,4,no,no,2,19200,no
1526,737354,purchasing,junior,medium,2,no,no,4,25200,no
1527,894430,purchasing,middle,high,5,no,no,5,61200,no
1528,472322,sales,middle,medium,4,no,no,5,38400,no
1529,805649,hr,middle,low,7,no,no,4,30000,yes
1530,945877,sales,middle,low,5,no,no,4,19200,no
1531,146408,purchasing,senior,high,1,yes,no,3,75600,no
1532,232197,sales,junior,medium,1,no,yes,4,21600,yes
1533,325976,marketing,middle,low,1,no,no,4,20400,no
1534,930775,sales,middle,low,3,no,no,4,28800,no
1535,806849,sales,senior,low,4,yes,no,4,26400,no
1536,172222,hr,middle,medium,5,no,no,4,46800,no
1537,793026,sales,middle,high,4,yes,no,4,54000,no
1538,908334,sales,junior,medium,3,no,no,1,20400,yes
1539,925090,technology,junior,medium,1,no,no,3,33600,yes
1540,959236,sales,junior,medium,2,no,no,4,21600,no
1541,205944,hr,junior,medium,2,no,no,4,31200,no
1542,123888,hr,junior,low,1,no,no,4,13200,yes
1543,273342,sales,junior,low,1,no,yes,4,19200,yes
1544,597263,technology,middle,high,4,no,no,3,68400,no
1545,994327,technology,junior,medium,1,no,no,4,31200,no
1546,350672,technology,junior,low,1,no,no,2,21600,yes
1547,645978,technology,junior,low,3,no,no,4,15600,yes
1548,696900,technology,middle,medium,4,no,no,5,51600,no
1549,680738,technology,middle,high,5,no,no,5,68400,no
1550,543603,marketing,middle,high,5,no,no,3,50400,no
1551,493930,sales,junior,medium,1,no,no,5,28800,no
1552,144304,technology,junior,low,2,no,no,4,19200,yes
1553,666348,hr,junior,medium,3,no,no,4,30000,no
1554,440626,purchasing,middle,medium,4,no,no,3,33600,no
1555,784709,technology,middle,low,7,no,no,1,21600,no
1556,641189,sales,junior,low,5,no,yes,3,14400,yes
1557,233576,sales,middle,high,1,no,no,4,48000,no
1558,910944,technology,middle,low,4,no,no,3,33600,no
1559,500667,sales,middle,high,3,yes,no,4,57600,no
1560,335847,sales,middle,low,5,no,no,4,19200,no
1561,832203,purchasing,middle,medium,4,no,yes,3,39600,no
1562,500586,sales,junior,low,1,no,no,4,15600,yes
1563,969210,marketing,middle,medium,8,no,yes,2,45600,no
1564,474925,sales,middle,medium,5,no,no,4,44400,no
1565,319440,purchasing,middle,medium,7,no,no,1,42000,no
1566,355301,sales,junior,medium,2,no,no,4,25200,no
1567,944814,purchasing,middle,medium,1,no,no,5,39600,no
1568,407487,sales,junior,medium,5,no,no,4,27600,no
1569,226904,sales,junior,medium,3,no,no,4,21600,no
1570,165809,sales,junior,medium,2,no,no,3,21600,yes
1571,896456,sales,junior,medium,2,no,no,4,25200,no
1572,151574,sales,middle,high,5,no,no,5,49200,no
1573,934811,sales,junior,high,1,no,no,3,30000,yes
1574,686979,sales,junior,medium,2,no,no,4,27600,no
1575,298525,purchasing,junior,medium,3,no,no,4,25200,no
1576,668714,marketing,junior,low,1,no,no,4,14400,yes
1577,576746,purchasing,middle,medium,6,no,yes,2,33600,no
1578,674365,sales,middle,high,6,no,no,4,58800,no
1579,153911,purchasing,middle,medium,7,no,yes,3,44400,no
1580,971966,sales,middle,low,6,no,no,4,24000,no
1581,209230,sales,junior,high,1,no,no,2,30000,yes
1582,408409,purchasing,junior,medium,4,no,no,3,21600,no
1583,263824,technology,junior,medium,1,no,no,4,31200,no
1584,640349,sales,middle,medium,6,no,no,5,33600,no
1585,432253,technology,middle,low,8,no,no,5,33600,no
1586,843965,sales,junior,medium,4,no,no,4,25200,no
1587,112075,purchasing,middle,high,3,no,no,1,56400,no
1588,281207,hr,junior,low,3,no,yes,3,19200,yes
1589,901004,hr,junior,low,2,no,yes,3,13200,yes
1590,542755,sales,junior,medium,2,no,no,2,26400,yes
1591,542847,hr,senior,medium,2,no,no,3,51600,no
1592,100601,technology,middle,high,4,no,no,4,68400,no
1593,106946,marketing,senior,medium,10,no,no,4,62400,no
1594,997917,sales,middle,low,5,no,no,5,28800,no
1595,867418,purchasing,junior,low,4,no,no,4,13200,no
1596,979834,hr,junior,low,4,no,no,4,13200,no
1597,463495,technology,middle,low,7,no,yes,3,32400,no
1598,427684,hr,junior,medium,2,no,no,5,30000,no
1599,388006,hr,middle,medium,2,no,no,4,40800,no
1600,910959,sales,junior,low,3,no,no,4,18000,no
1601,809448,sales,middle,high,1,yes,no,3,48000,no
1602,879666,sales,junior,medium,2,no,no,5,22800,no
1603,451410,sales,junior,low,4,no,no,5,12000,no
1604,214183,sales,junior,medium,1,no,no,3,26400,yes
1605,857032,sales,middle,low,5,no,no,4,28800,no
1606,636550,purchasing,junior,medium,3,no,no,3,25200,yes
1607,162038,marketing,junior,low,1,no,no,3,13200,yes
1608,886665,sales,middle,medium,6,no,no,4,33600,no
1609,341798,sales,middle,medium,4,no,yes,2,31200,no
1610,452827,purchasing,senior,medium,9,no,no,4,52800,no
1611,397495,hr,junior,medium,2,no,no,3,22800,no
1612,737184,sales,junior,medium,2,no,no,4,21600,no
1613,497103,hr,middle,low,2,no,no,4,25200,yes
1614,263676,technology,junior,low,1,no,no,5,22800,no
1615,413313,sales,middle,medium,6,yes,no,4,43200,no
1616,439863,marketing,middle,low,7,no,no,3,20400,no
1617,542076,hr,middle,medium,4,no,no,3,44400,no
1618,503006,technology,middle,medium,2,no,no,4,40800,no
1619,889258,technology,middle,medium,3,yes,yes,3,44400,no
1620,465039,sales,middle,medium,3,no,no,4,33600,no
1621,824658,technology,middle,high,3,no,no,5,70800,no
1622,263452,marketing,middle,high,4,no,yes,3,56400,no
1623,303271,sales,junior,medium,1,no,yes,3,24000,no
1624,218076,technology,middle,low,3,no,no,5,28800,no
1625,500646,marketing,junior,medium,2,no,no,1,30000,no
1626,347665,sales,junior,medium,1,no,no,3,26400,yes
1627,634104,technology,middle,low,8,no,no,4,33600,no
1628,744363,marketing,middle,high,8,no,no,4,52800,no
1629,928975,sales,senior,high,10,no,no,3,70800,no
1630,411652,technology,middle,medium,4,no,no,3,45600,no
1631,231895,hr,middle,high,6,no,no,3,48000,no
1632,881121,sales,middle,medium,4,no,no,2,37200,no
1633,894582,technology,middle,low,3,no,no,4,33600,no
1634,800026,sales,middle,high,10,no,no,5,57600,no
1635,379321,sales,junior,medium,1,no,no,4,21600,no
1636,107969,purchasing,junior,medium,2,no,no,5,22800,no
1637,734599,hr,middle,low,1,no,no,4,20400,yes
1638,298045,sales,middle,medium,6,no,no,4,38400,no
1639,866703,sales,middle,medium,3,no,no,4,33600,no
1640,508831,sales,middle,low,8,no,no,4,19200,no
1641,193316,sales,junior,low,1,no,no,4,18000,yes
1642,564138,hr,junior,low,1,no,no,4,16800,no
1643,607208,hr,senior,high,6,no,no,3,74400,no
1644,383880,sales,junior,medium,1,no,no,4,21600,yes
1645,192626,hr,senior,medium,3,no,no,5,55200,no
1646,492385,technology,junior,medium,3,no,no,3,26400,yes
1647,872904,sales,middle,low,7,no,no,5,24000,no
1648,163842,sales,middle,high,5,no,no,4,49200,no
1649,729115,technology,junior,low,1,no,no,3,15600,yes
1650,194891,purchasing,junior,low,2,no,no,4,19200,no
1651,346055,technology,junior,low,1,no,no,2,19200,no
1652,414051,purchasing,junior,low,1,no,no,3,18000,yes
1653,650590,marketing,junior,high,2,no,no,4,38400,no
1654,253519,sales,middle,low,4,no,no,4,28800,no
1655,459150,sales,senior,medium,2,no,yes,3,50400,no
1656,867122,technology,middle,high,3,no,yes,3,61200,no
1657,842317,technology,junior,medium,2,no,no,4,27600,no
1658,600428,sales,junior,low,1,no,no,3,18000,yes
1659,915929,hr,junior,high,2,no,no,4,37200,no
1660,996938,sales,junior,medium,1,no,no,5,21600,no
1661,539369,sales,senior,medium,10,no,no,3,44400,no
1662,392173,sales,junior,medium,1,no,no,4,27600,no
1663,581698,technology,junior,medium,1,no,no,4,31200,no
1664,470894,technology,middle,medium,7,no,no,3,49200,no
1665,203935,sales,junior,low,1,no,no,3,15600,yes
1666,658452,technology,middle,medium,5,no,no,3,45600,no
1667,410837,marketing,junior,low,2,no,yes,4,13200,yes
1668,871373,marketing,junior,medium,2,no,no,4,24000,no
1669,937908,marketing,middle,medium,7,no,no,4,46800,no
1670,446163,marketing,junior,low,1,no,yes,2,16800,yes
1671,529569,hr,middle,high,7,no,no,1,48000,no
1672,198316,marketing,middle,high,9,no,yes,3,57600,no
1673,795105,technology,middle,low,8,no,no,2,27600,no
1674,267236,purchasing,junior,medium,2,no,no,4,21600,no
1675,974553,hr,junior,medium,1,no,no,5,24000,no
1676,760003,technology,middle,medium,6,no,no,4,46800,no
1677,310156,sales,junior,medium,3,no,no,3,24000,yes
1678,502692,technology,middle,medium,4,no,yes,4,46800,no
1679,615290,sales,senior,medium,10,no,no,5,54000,no
1680,962311,sales,middle,high,5,no,no,4,48000,no
1681,101047,purchasing,junior,medium,3,no,no,4,26400,no
1682,594357,technology,middle,low,5,no,no,5,33600,yes
1683,783779,hr,junior,medium,1,no,no,3,26400,yes
1684,405982,sales,junior,low,1,no,no,1,18000,yes
1685,374850,purchasing,junior,medium,2,no,no,4,25200,no
1686,770438,marketing,junior,low,1,no,no,3,13200,yes
1687,505058,sales,middle,high,4,no,no,4,49200,no
1688,816205,sales,senior,medium,10,no,no,4,52800,no
1689,402955,sales,middle,medium,3,no,no,5,38400,no
1690,330625,sales,middle,medium,10,no,no,3,43200,no
1691,969715,sales,middle,high,1,yes,no,3,51600,no
1692,272534,technology,junior,medium,1,no,no,4,27600,yes
1693,419386,sales,middle,medium,2,no,no,4,43200,no
1694,124892,hr,middle,medium,1,no,no,3,34800,no
1695,115345,sales,junior,medium,2,no,no,4,21600,no
1696,327415,technology,senior,medium,8,no,no,4,56400,no
1697,746985,hr,middle,low,2,no,no,3,24000,yes
1698,272442,sales,junior,high,2,no,yes,1,36000,yes
1699,229361,purchasing,middle,low,4,no,no,2,27600,no
1700,872566,hr,middle,medium,6,no,no,3,44400,no
1701,257590,technology,junior,low,3,no,no,5,24000,no
1702,912910,technology,junior,medium,3,no,no,3,26400,yes
1703,582090,purchasing,middle,low,6,no,no,4,19200,no
1704,922821,technology,middle,medium,5,yes,no,5,45600,no
1705,776561,hr,junior,medium,2,no,no,4,31200,no
1706,553420,technology,junior,medium,1,no,no,4,26400,no
1707,751753,technology,junior,medium,1,no,no,3,34800,yes
1708,753571,sales,middle,high,5,no,no,4,58800,no
1709,595605,technology,middle,low,6,no,no,2,21600,yes
1710,925936,sales,middle,medium,5,no,yes,2,40800,no
1711,561033,hr,junior,low,2,no,no,2,19200,yes
1712,133535,sales,senior,medium,8,no,no,2,56400,no
1713,419638,sales,junior,low,1,no,no,4,15600,yes
1714,129765,sales,junior,high,1,no,yes,3,33600,yes
1715,863591,purchasing,middle,medium,5,no,no,2,33600,no
1716,131616,technology,junior,low,1,no,no,4,15600,yes
1717,178865,marketing,junior,medium,2,no,no,4,27600,no
1718,515544,hr,middle,medium,2,no,no,2,34800,no
1719,511618,sales,middle,high,5,no,yes,4,57600,no
1720,991280,purchasing,middle,medium,4,no,no,4,45600,no
1721,441835,sales,junior,medium,2,no,no,4,21600,yes
1722,543339,purchasing,junior,medium,1,no,no,4,26400,no
1723,983468,hr,middle,low,7,no,no,4,31200,no
1724,444713,hr,junior,medium,1,no,no,4,24000,yes
1725,204230,hr,junior,medium,1,no,no,3,28800,yes
1726,147477,sales,senior,high,8,no,no,4,72000,no
1727,486783,technology,middle,medium,6,no,no,4,51600,no
1728,205905,technology,senior,high,9,no,no,4,79200,yes
1729,309617,hr,junior,medium,1,no,no,4,22800,yes
1730,688631,marketing,senior,medium,3,no,yes,3,61200,no
1731,309016,marketing,middle,low,10,no,yes,3,30000,no
1732,787830,technology,junior,medium,2,no,no,3,26400,yes
1733,788852,sales,senior,medium,9,no,yes,2,57600,no
1734,370158,technology,middle,medium,6,no,no,2,49200,no
1735,481780,sales,middle,high,7,no,yes,1,55200,no
1736,692080,sales,middle,high,8,no,no,3,52800,no
1737,892147,purchasing,junior,medium,1,no,no,4,22800,yes
1738,531704,marketing,middle,medium,4,yes,no,3,40800,no
1739,778867,sales,junior,medium,4,no,yes,3,20400,no
1740,747674,hr,junior,low,1,no,no,3,13200,yes
1741,156735,purchasing,junior,low,1,no,no,4,13200,yes
1742,430022,purchasing,middle,medium,6,no,no,5,34800,no
1743,880513,sales,middle,high,7,no,no,3,45600,no
1744,660265,hr,middle,low,4,no,no,5,30000,no
1745,671222,marketing,middle,high,1,no,yes,3,62400,no
1746,895491,marketing,middle,low,8,no,no,4,25200,no
1747,292581,technology,junior,medium,2,no,no,3,34800,yes
1748,691872,technology,junior,medium,2,no,no,4,27600,no
1749,550402,hr,junior,medium,1,no,no,4,30000,no
1750,585217,sales,junior,low,1,no,no,4,18000,yes
1751,580327,purchasing,middle,low,6,no,no,4,25200,no
1752,215419,sales,junior,medium,1,no,no,4,28800,no
1753,530767,technology,middle,low,8,no,no,4,22800,no
1754,313056,marketing,middle,medium,3,no,no,5,48000,no
1755,206625,sales,junior,medium,1,no,yes,3,21600,yes
1756,766505,sales,middle,low,4,no,no,2,27600,no
1757,534558,marketing,middle,high,8,no,no,4,58800,no
1758,464685,technology,senior,medium,2,no,no,3,69600,no
1759,255212,purchasing,junior,medium,2,no,no,5,28800,yes
1760,636168,purchasing,middle,medium,5,no,no,3,37200,no
1761,203025,sales,senior,medium,10,no,no,4,45600,no
1762,937686,sales,middle,medium,1,no,no,4,44400,yes
1763,940171,hr,junior,medium,1,no,no,4,24000,no
1764,283146,marketing,middle,low,6,no,no,4,31200,no
1765,284013,sales,junior,medium,4,no,no,3,21600,no
1766,941521,marketing,junior,medium,3,no,no,4,27600,no
1767,403862,technology,junior,low,4,no,no,3,18000,no
1768,588408,marketing,middle,medium,7,no,yes,5,46800,no
1769,390907,technology,middle,high,8,no,no,3,54000,no
1770,992708,purchasing,junior,low,2,no,no,3,15600,yes
1771,169903,sales,middle,medium,8,no,no,4,38400,no
1772,473127,purchasing,junior,medium,1,no,no,3,21600,yes
1773,521221,sales,middle,medium,2,no,no,3,32400,no
1774,915664,hr,junior,medium,1,no,no,5,24000,no
1775,992919,hr,senior,high,9,no,no,4,73200,no
1776,634697,sales,junior,medium,3,no,no,3,20400,yes
1777,938784,technology,junior,medium,2,no,no,2,30000,yes
1778,298187,purchasing,middle,high,6,no,no,4,49200,no
1779,221424,hr,senior,medium,9,no,no,3,52800,no
1780,442660,sales,junior,medium,2,no,no,3,21600,yes
1781,810118,technology,junior,medium,1,no,no,3,26400,yes
1782,442428,technology,junior,medium,1,no,no,4,34800,no
1783,510847,sales,junior,medium,2,no,no,5,25200,no
1784,657229,purchasing,junior,high,2,no,no,4,38400,no
1785,375828,marketing,junior,low,1,no,no,2,13200,yes
1786,208078,sales,middle,low,5,no,no,4,24000,no
1787,547061,marketing,middle,low,3,no,no,3,25200,yes
1788,221208,technology,junior,low,3,no,no,3,18000,yes
1789,203957,technology,junior,medium,2,no,yes,2,33600,yes
1790,205540,technology,middle,medium,4,no,no,3,44400,no
1791,634012,purchasing,junior,low,1,no,yes,2,12000,yes
1792,182286,marketing,junior,medium,1,no,yes,2,30000,yes
1793,747974,technology,junior,medium,2,no,no,3,26400,yes
1794,778117,sales,middle,medium,7,no,no,3,43200,no
1795,395846,purchasing,middle,low,7,no,yes,1,22800,no
1796,722215,sales,junior,low,2,no,no,4,12000,yes
1797,132275,purchasing,junior,medium,4,no,yes,2,27600,yes
1798,389534,technology,middle,high,5,no,no,5,57600,no
1799,777515,marketing,middle,medium,6,no,yes,4,36000,no
1800,365395,sales,middle,low,3,no,no,1,18000,yes
1801,607419,technology,middle,medium,3,no,no,4,46800,no
1802,929366,sales,senior,low,6,no,no,2,31200,no
1803,885530,purchasing,middle,medium,2,no,no,4,39600,no
1804,876167,marketing,junior,medium,1,no,no,4,31200,no
1805,213816,marketing,middle,low,1,no,no,4,26400,no
1806,885896,technology,middle,medium,2,no,no,3,49200,no
1807,601716,purchasing,junior,medium,1,no,no,5,22800,yes
1808,609065,technology,junior,medium,1,no,no,4,31200,no
1809,555944,technology,senior,medium,6,no,yes,3,62400,no
1810,146348,marketing,middle,medium,4,no,no,4,46800,no
1811,937867,sales,junior,medium,2,no,no,2,27600,yes
1812,889802,purchasing,junior,medium,4,no,no,4,28800,no
1813,750922,hr,middle,low,4,no,no,2,30000,no
1814,171565,sales,junior,medium,1,no,no,4,21600,no
1815,253507,sales,middle,low,4,no,yes,1,22800,no
1816,267925,technology,junior,medium,3,no,no,4,26400,no
1817,578280,technology,junior,medium,2,no,yes,1,25200,yes
1818,400161,sales,middle,medium,4,no,no,3,37200,no
1819,352771,hr,junior,medium,1,no,no,5,30000,no
1820,868648,sales,middle,low,7,no,no,4,24000,no
1821,467854,sales,junior,medium,1,no,no,4,25200,yes
1822,119219,technology,middle,high,2,no,no,3,66000,no
1823,285343,sales,middle,low,6,no,no,4,24000,no
1824,864428,sales,junior,low,2,no,yes,4,12000,yes
1825,272339,technology,junior,medium,1,no,no,3,31200,yes
1826,829775,purchasing,junior,medium,1,no,no,4,30000,no
1827,116088,hr,middle,medium,4,yes,yes,4,46800,no
1828,359558,sales,middle,low,9,no,no,3,24000,no
1829,773996,purchasing,junior,low,1,no,no,4,13200,yes
1830,879445,purchasing,middle,low,6,no,no,3,22800,no
1831,438310,sales,middle,low,1,no,no,4,24000,no
1832,878378,sales,junior,medium,4,no,no,3,26400,no
1833,871358,purchasing,middle,high,5,no,no,4,49200,no
1834,743600,marketing,junior,medium,1,no,no,3,26400,yes
1835,108455,purchasing,junior,high,1,no,no,4,32400,yes
1836,474943,technology,senior,medium,9,yes,no,3,62400,no
1837,638895,hr,junior,medium,2,no,yes,4,30000,no
1838,762446,technology,junior,low,3,no,no,3,19200,yes
1839,978477,sales,middle,low,8,no,no,2,27600,no
1840,824797,marketing,middle,high,4,no,no,5,64800,no
1841,498835,sales,middle,high,6,no,no,3,48000,no
1842,449721,sales,middle,low,6,no,yes,2,27600,no
1843,952287,sales,middle,low,4,no,no,3,27600,no
1844,865563,sales,middle,low,6,no,yes,2,22800,no
1845,289338,technology,junior,medium,4,no,no,5,36000,no
1846,646345,sales,middle,low,2,no,no,3,18000,no
1847,562341,purchasing,middle,medium,9,no,no,3,37200,no
1848,173072,marketing,middle,medium,8,no,no,3,46800,no
1849,378492,sales,junior,low,4,no,yes,4,15600,no
1850,424809,marketing,middle,high,6,no,no,5,58800,no
1851,724849,technology,junior,medium,1,no,no,4,31200,yes
1852,207583,marketing,middle,low,5,no,no,4,25200,no
1853,928323,sales,junior,low,2,no,yes,3,18000,yes
1854,291717,technology,middle,low,1,no,no,4,22800,no
1855,334878,sales,junior,medium,3,no,no,3,26400,no
1856,737280,technology,middle,medium,2,no,no,4,39600,no
